Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,6,0.5193864703,2.2565844059,0.519,-0.174,3.577,3.588,0,0,0.545,0,0,0,0,0,-1,-1.9E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,5.205,5.851,6.876,4.852
0.0152,0.01508,6,0.5363373756,2.2720143795,0.536,-0.151,3.581,3.594,0,0,0.545,0,0,0,0,0,-1,-1.96E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,5.147,5.757,6.751,4.775
0.0152,0.01508,6,0.5500000119,2.2836582661,0.55,-0.133,3.5843,3.6,0,0,0.545,0,0,0,0,0,-1,-2E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,5.103,5.687,6.658,4.717
0.0152,0.01508,6,0.5511864424,2.2846381664,0.551,-0.132,3.5845,3.601,0,0,0.545,0,0,0,0,0,-1,-2E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,5.099,5.682,6.651,4.712
0.0152,0.01508,6,0.5714626312,2.3006634712,0.571,-0.105,3.5888,3.607,0,0,0.545,0,0,0,0,0,-1,-2.08E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,5.032,5.581,6.521,4.627
0.0152,0.01508,6,0.5928860307,2.3162331581,0.593,-0.077,3.5936,3.614,0,0,0.545,0,0,0,0,0,-1,-2.16E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,4.962,5.474,6.382,4.538
0.0152,0.01508,6,0.6000000238,2.3211214542,0.6,-0.067,3.5953,3.616,0,0,0.545,0,0,0,0,0,-1,-2.19E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,4.937,5.437,6.335,4.507
0.0152,0.01508,6,0.6135630608,2.330080986,0.613,-0.051,3.5978,3.62,0,0,0.545,0,0,0,0,0,-1,-2.23E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,4.898,5.378,6.259,4.457
0.0152,0.01508,6,0.6360216737,2.3439548016,0.636,-0.024,3.6023,3.627,0,0,0.545,0,0,0,0,0,-1,-2.31E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,4.831,5.278,6.132,4.373
0.0152,0.01508,6,0.6499999762,2.3520355225,0.65,-0.008,3.6052,3.631,0,0,0.545,0,0,0,0,0,-1,-2.37E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,4.789,5.216,6.053,4.321
0.0152,0.01508,6,0.663071692,2.3592386246,0.663,0.008,3.6075,3.634,0,0,0.545,0,0,0,0,0,-1,-2.42E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,4.751,5.162,5.985,4.274
0.0152,0.01508,6,0.6878328323,2.3720240593,0.688,0.037,3.6122,3.639,0,0,0.545,0,0,0,0,0,-1,-2.53E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,4.678,5.057,5.855,4.186
0.0152,0.01508,6,0.7000000477,2.3779268265,0.7,0.051,3.6145,3.642,0,0,0.545,0,0,0,0,0,-1,-2.58E-13,0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1,0.01527,4.642,5.006,5.792,4.142
0.0152,0.01508,6,0.7315324545,2.3921790123,0.732,0.1,3.6271,3.662,0,0,0.54,0,0,0,0,0,-1,-2.77E-13,0,0.7092,0.2755,0.002723,0.0007402,0.00672,-1,0.01527,4.519,4.807,5.53,3.981
0.0152,0.01508,6,0.75,2.3998889923,0.75,0.131,3.6347,3.673,0,0,0.538,0,0,0,0,0,-1,-2.89E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.443,4.687,5.376,3.883
0.0152,0.01508,6,0.7839070559,2.4129633904,0.784,0.161,3.6385,3.677,0,0,0.538,0,0,0,0,0,-1,-3.02E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.367,4.589,5.26,3.797
0.0152,0.01508,6,0.8000000119,2.4187245369,0.8,0.175,3.6403,3.679,0,0,0.538,0,0,0,0,0,-1,-3.08E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.332,4.544,5.208,3.757
0.0152,0.01508,6,0.8314546943,2.4292480946,0.831,0.201,3.6436,3.683,0,0,0.538,0,0,0,0,0,-1,-3.19E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.267,4.462,5.113,3.685
0.0152,0.01508,6,0.8500000238,2.4350347519,0.85,0.218,3.6455,3.684,0,0,0.538,0,0,0,0,0,-1,-3.28E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.226,4.412,5.055,3.64
0.0152,0.01508,6,0.8720743656,2.4415550232,0.872,0.236,3.6476,3.685,0,0,0.538,0,0,0,0,0,-1,-3.37E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.181,4.357,4.991,3.59
0.0152,0.01508,6,0.9000000358,2.4492788315,0.899,0.258,3.6503,3.688,0,0,0.538,0,0,0,0,0,-1,-3.48E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.126,4.288,4.912,3.53
0.0152,0.01508,6,0.9043192267,2.4504244328,0.904,0.261,3.6507,3.688,0,0,0.538,0,0,0,0,0,-1,-3.49E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.118,4.279,4.901,3.521
0.0152,0.01508,6,0.9500000477,2.4618122578,0.95,0.296,3.6548,3.691,0,0,0.538,0,0,0,0,0,-1,-3.68E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,4.031,4.173,4.78,3.427
0.0152,0.01508,6,0.9786885381,2.4683425426,0.979,0.316,3.6571,3.693,0,0,0.538,0,0,0,0,0,-1,-3.79E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.98,4.112,4.71,3.372
0.0152,0.01508,6,1,2.4729156494,1,0.331,3.6589,3.694,0,0,0.538,0,0,0,0,0,-1,-3.88E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.941,4.065,4.656,3.33
0.0152,0.01508,6,1.017455101,2.4764974117,1.017,0.343,3.6602,3.695,0,0,0.538,0,0,0,0,0,-1,-3.85E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.912,4.03,4.616,3.298
0.0152,0.01508,6,1.0499999523,2.4828116894,1.05,0.365,3.6627,3.697,0,0,0.538,0,0,0,0,0,-1,-3.79E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.858,3.965,4.543,3.24
0.0152,0.01508,6,1.0586736202,2.4844193459,1.058,0.37,3.6633,3.697,0,0,0.538,0,0,0,0,0,-1,-3.77E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.844,3.949,4.525,3.226
0.0152,0.01508,6,1.1000000238,2.4916803837,1.099,0.398,3.6663,3.698,0,0,0.538,0,0,0,0,0,-1,-3.68E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.775,3.868,4.435,3.153
0.0152,0.01508,6,1.1499999762,2.4996678829,1.149,0.429,3.6696,3.7,0,0,0.538,0,0,0,0,0,-1,-3.54E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.698,3.778,4.333,3.071
0.0152,0.01508,6,1.1768558025,2.5036375523,1.176,0.444,3.6713,3.702,0,0,0.538,0,0,0,0,0,-1,-3.43E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.66,3.734,4.284,3.031
0.0152,0.01508,6,1.2000000477,2.5068950653,1.2,0.457,3.6728,3.703,0,0,0.538,0,0,0,0,0,-1,-3.35E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.627,3.696,4.241,2.997
0.0152,0.01508,6,1.2070393562,2.5078573227,1.207,0.461,3.6732,3.703,0,0,0.538,0,0,0,0,0,-1,-3.31E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.618,3.686,4.229,2.988
0.0152,0.01508,6,1.25,2.513461113,1.25,0.486,3.6757,3.704,0,0,0.538,0,0,0,0,0,-1,-3.15E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.556,3.614,4.15,2.923
0.0152,0.01508,6,1.2999999523,2.5194499493,1.3,0.513,3.6785,3.705,0,0,0.538,0,0,0,0,0,-1,-2.92E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.488,3.536,4.063,2.852
0.0152,0.01508,6,1.3500001431,2.5249314308,1.35,0.538,3.6811,3.707,0,0,0.538,0,0,0,0,0,-1,-2.65E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.424,3.464,3.983,2.787
0.0152,0.01508,6,1.3874758482,2.5287435055,1.388,0.557,3.683,3.707,0,0,0.538,0,0,0,0,0,-1,-2.43E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.378,3.412,3.926,2.739
0.0152,0.01508,6,1.4000000954,2.5299651623,1.4,0.563,3.6836,3.708,0,0,0.538,0,0,0,0,0,-1,-2.36E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.363,3.395,3.907,2.723
0.0152,0.01508,6,1.4066027403,2.5305991173,1.407,0.566,3.6839,3.708,0,0,0.538,0,0,0,0,0,-1,-2.31E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.355,3.386,3.897,2.715
0.0152,0.01508,6,1.4500000477,2.5346016884,1.45,0.588,3.686,3.707,0,0,0.538,0,0,0,0,0,-1,-2.05E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.3,3.324,3.83,2.658
0.0152,0.01508,6,1.5,2.5388846397,1.5,0.61,3.6882,3.709,0,0,0.538,0,0,0,0,0,-1,-1.69E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.244,3.262,3.761,2.601
0.0152,0.01508,6,1.5212850571,2.5406098366,1.521,0.62,3.6892,3.709,0,0,0.538,0,0,0,0,0,-1,-1.52E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.221,3.235,3.731,2.577
0.0152,0.01508,6,1.5499999523,2.5428512096,1.55,0.633,3.6904,3.709,0,0,0.538,0,0,0,0,0,-1,-1.32E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.188,3.198,3.691,2.543
0.0152,0.01508,6,1.5620890856,2.5437664986,1.562,0.638,3.6909,3.709,0,0,0.538,0,0,0,0,0,-1,-1.2E-13,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.174,3.184,3.675,2.53
0.0152,0.01508,6,1.6000000238,2.5465342999,1.6,0.655,3.6925,3.709,0,0,0.538,0,0,0,0,0,-1,-9.08E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.133,3.138,3.626,2.488
0.0152,0.01508,6,1.6017144918,2.5466558933,1.601,0.655,3.6925,3.709,0,0,0.538,0,0,0,0,0,-1,-8.87E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.131,3.136,3.623,2.486
0.0152,0.01508,6,1.6500000954,2.5499615669,1.649,0.676,3.6945,3.709,0,0,0.538,0,0,0,0,0,-1,-4.7E-14,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.079,3.078,3.56,2.433
0.0152,0.01508,6,1.7000000477,2.5531582832,1.699,0.699,3.6964,3.706,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,3.022,3.016,3.493,2.375
0.0152,0.01508,6,1.75,2.556145668,1.749,0.718,3.6982,3.707,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.974,2.963,3.435,2.326
0.0152,0.01508,6,1.763920784,2.5569427013,1.763,0.724,3.6987,3.707,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.96,2.948,3.418,2.312
0.0152,0.01508,6,1.7999999523,2.5589430332,1.799,0.74,3.7,3.705,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.919,2.903,3.37,2.271
0.0152,0.01508,6,1.8500000238,2.5615673065,1.849,0.76,3.7018,3.704,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.87,2.85,3.313,2.222
0.0152,0.01508,6,1.9000000954,2.5640332699,1.899,0.779,3.7035,3.704,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.823,2.799,3.258,2.175
0.0152,0.01508,6,1.9087167978,2.5644478798,1.908,0.782,3.7038,3.704,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.816,2.791,3.249,2.167
0.0152,0.01508,6,1.9500001669,2.5663545132,1.95,0.799,3.7051,3.702,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.774,2.745,3.2,2.124
0.0152,0.01508,6,2,2.5685424805,2,0.819,3.7067,3.698,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.721,2.689,3.139,2.072
0.0152,0.01508,6,2.0499999523,2.5706083775,2.05,0.836,3.7083,3.699,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.681,2.645,3.091,2.031
0.0152,0.01508,6,2.063867569,2.5711610317,2.063,0.842,3.7088,3.698,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.666,2.629,3.074,2.016
0.0152,0.01508,6,2.0999999046,2.5725615025,2.099,0.858,3.7099,3.694,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.625,2.586,3.028,1.976
0.0152,0.01508,6,2.1500000954,2.574410677,2.149,0.875,3.7114,3.693,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.584,2.541,2.979,1.934
0.0152,0.01508,6,2.1717963219,2.5751862526,2.17,0.883,3.7121,3.692,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.564,2.519,2.957,1.914
0.0152,0.01508,6,2.2000000477,2.5761635303,2.199,0.895,3.7129,3.689,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.532,2.486,2.921,1.882
0.0152,0.01508,6,2.25,2.5778269768,2.249,0.913,3.7144,3.686,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.487,2.437,2.869,1.837
0.0152,0.01508,6,2.2999999523,2.5794074535,2.299,0.932,3.7159,3.683,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.44,2.387,2.816,1.79
0.0152,0.01508,6,2.4000000954,2.5823426247,2.399,0.971,3.7189,3.675,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.343,2.284,2.705,1.693
0.0152,0.01508,6,2.4835162163,2.5845866203,2.483,0.999,3.7215,3.672,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.273,2.209,2.625,1.624
0.0152,0.01508,6,2.5999999046,2.5874414444,2.6,1.05,3.7255,3.657,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,2.145,2.073,2.48,1.497
0.0152,0.01508,6,2.7721078396,2.5911588669,2.772,1.12,3.7309,3.637,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,1.97,1.889,2.284,1.325
0.0152,0.01508,6,2.8000001907,2.591711998,2.8,1.131,3.7319,3.633,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,1.941,1.859,2.251,1.296
0.0152,0.01508,6,2.8091585636,2.5918908119,2.81,1.135,3.7322,3.632,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,1.932,1.849,2.24,1.287
0.0152,0.01508,6,2.891566515,2.5934419632,2.892,1.182,3.7353,3.611,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,1.816,1.728,2.113,1.173
0.0152,0.01508,6,3,2.5953342915,3,1.247,3.7399,3.579,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,1.652,1.557,1.931,1.011
0.0152,0.01508,6,3.1335432529,2.5974593163,3.133,1.348,3.7468,3.525,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,1.4,1.296,1.656,0.767
0.0152,0.01508,6,3.2000000477,2.598441124,3.199,1.41,3.751,3.489,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,1.245,1.136,1.487,0.617
0.0152,0.01508,6,3.2455115318,2.5990867615,3.245,1.459,3.7545,3.46,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,1.122,1.009,1.352,0.497
0.0152,0.01508,6,3.3013145924,2.5998506546,3.3,1.525,3.7594,3.421,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,0.956,0.838,1.17,0.338
0.0152,0.01508,6,3.3579115868,2.6005957127,3.356,1.592,3.7649,3.384,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,0.791,0.667,0.987,0.18
0.0152,0.01508,6,3.4000000954,2.6011312008,3.398,1.639,3.7695,3.36,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,0.672,0.545,0.855,0.068
0.0152,0.01508,6,3.4309206009,2.6015150547,3.429,1.674,3.773,3.343,0,0,0.538,0,0,0,0,0,-1,-1E-30,0,0.7092,0.2755,0.00271,0.0007399,0.00672,-1,0.01527,0.585,0.455,0.757,-0.012
