Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.00015547,-2,8.47712,2.8346362114,2.5923814774,2.835,2.785,3.9686,2.932,5,0,0.329,0,0,0,0,0,-1,-1E-30,0,0.7478,0.252,1.75E-05,2.106E-05,7.193E-05,-1,0.0001636,-2.193,-2.08,-2.045,-2.018,-2.028,-2.043,-2.064,-2.076,-2.075
0.00015547,-2,8.47712,2.8381388187,2.5924479961,2.838,2.792,3.9799,2.97,5,0,0.329,0,0,0,0,0,-1,-1E-30,0,0.7479,0.252,1.751E-05,2.105E-05,7.193E-05,-1,0.0001637,-2.211,-2.094,-2.024,-1.987,-1.992,-2.001,-2.006,-2.014,-2.01
0.00015547,-2,8.47712,2.8420889378,2.592523098,2.842,2.8,3.9914,3.009,5,0,0.329,0,0,0,0,0,-1,-1E-30,0,0.7479,0.252,1.752E-05,2.103E-05,7.194E-05,-1,0.0001636,-2.231,-2.105,-2,-1.954,-1.954,-1.957,-1.948,-1.951,-1.944
0.00015547,-2,8.47712,2.8462231159,2.5926012993,2.847,2.809,4.002,3.044,5,0,0.33,0,0,0,0,0,-1,-1E-30,0,0.7479,0.2519,1.754E-05,2.101E-05,7.194E-05,-1,0.0001636,-2.251,-2.113,-1.976,-1.923,-1.92,-1.918,-1.896,-1.895,-1.886
0.00015547,-2,8.47712,2.8520405293,2.5927107334,2.852,2.82,4.0145,3.083,5,0,0.33,0,0,0,0,0,-1,-1E-30,0,0.7479,0.2519,1.756E-05,2.099E-05,7.194E-05,-1,0.0001637,-2.279,-2.123,-1.949,-1.889,-1.882,-1.873,-1.838,-1.833,-1.82
0.00015547,-2,8.47712,2.8578858376,2.592820406,2.858,2.831,4.0251,3.116,5,0,0.33,0,0,0,0,0,-1,-1E-30,0,0.7479,0.2519,1.758E-05,2.096E-05,7.194E-05,-1,0.0001636,-2.307,-2.132,-1.928,-1.862,-1.852,-1.839,-1.792,-1.783,-1.768
0.00015547,-2,8.47712,2.865190506,2.592956543,2.866,2.844,4.0358,3.147,5,0,0.331,0,0,0,0,0,-1,-1E-30,0,0.748,0.2519,1.76E-05,2.094E-05,7.194E-05,-1,0.0001637,-2.34,-2.146,-1.911,-1.839,-1.826,-1.808,-1.75,-1.738,-1.721
0.00015547,-2,8.47712,2.8757889271,2.5931527615,2.876,2.863,4.0459,3.17,5,0,0.331,0,0,0,0,0,-1,-1E-30,0,0.748,0.2518,1.763E-05,2.089E-05,7.194E-05,-1,0.0001636,-2.387,-2.173,-1.91,-1.833,-1.817,-1.795,-1.727,-1.712,-1.693
0.00015547,-2,8.47712,2.8847005367,2.593316555,2.885,2.879,4.051,3.176,5,0,0.332,0,0,0,0,0,-1,-1E-30,0,0.7481,0.2518,1.766E-05,2.086E-05,7.194E-05,-1,0.0001637,-2.427,-2.202,-1.925,-1.846,-1.829,-1.804,-1.731,-1.715,-1.694
0.00015547,-2,8.47712,2.8886151314,2.5933880806,2.889,2.886,4.0496,3.163,5,0,0.332,0,0,0,0,0,-1,-1E-30,0,0.7481,0.2517,1.768E-05,2.084E-05,7.194E-05,-1,0.0001637,-2.446,-2.225,-1.951,-1.872,-1.855,-1.832,-1.76,-1.744,-1.724
0.00015547,-2,8.47712,2.8993051052,2.5935823917,2.9,2.907,4.042,3.113,6,0,0.333,0,0,0,0,0,-1,-1E-30,0,0.7481,0.2517,1.771E-05,2.08E-05,7.195E-05,-1,0.0001636,-2.498,-2.296,-2.04,-1.965,-1.95,-1.93,-1.866,-1.852,-1.833
0.00015547,-2,8.47712,2.903727293,2.593662262,2.904,2.917,4.0317,3.062,6,0,0.333,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2517,1.772E-05,2.078E-05,7.195E-05,-1,0.0001637,-2.524,-2.343,-2.114,-2.044,-2.032,-2.017,-1.962,-1.952,-1.936
0.00015547,-2,8.47712,2.9064116478,2.5937106609,2.907,2.924,4.0218,3.016,6,0,0.333,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2517,1.773E-05,2.077E-05,7.195E-05,-1,0.0001637,-2.541,-2.38,-2.178,-2.112,-2.103,-2.093,-2.049,-2.042,-2.027
0.00015547,-2,8.47712,2.9076695442,2.5937333107,2.908,2.928,4.0131,2.978,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2517,1.774E-05,2.076E-05,7.195E-05,-1,0.0001637,-2.55,-2.404,-2.226,-2.165,-2.159,-2.153,-2.118,-2.114,-2.101
0.00015547,-2,8.47712,2.9086780548,2.5937514305,2.909,2.931,4.0023,2.932,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2517,1.774E-05,2.076E-05,7.195E-05,-1,0.0001637,-2.558,-2.429,-2.281,-2.227,-2.225,-2.223,-2.201,-2.2,-2.19
0.00015547,-2,8.47712,2.9093744755,2.5937638283,2.91,2.934,3.9913,2.885,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.774E-05,2.076E-05,7.195E-05,-1,0.0001637,-2.565,-2.45,-2.334,-2.287,-2.288,-2.292,-2.282,-2.286,-2.279
0.00015547,-2,8.47712,2.9099750519,2.5937745571,2.91,2.937,3.9787,2.832,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.774E-05,2.076E-05,7.195E-05,-1,0.0001637,-2.571,-2.467,-2.389,-2.351,-2.357,-2.368,-2.374,-2.383,-2.378
0.00015547,-2,8.47712,2.9103343487,2.5937809944,2.911,2.938,3.9687,2.791,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.575,-2.475,-2.429,-2.399,-2.409,-2.425,-2.445,-2.457,-2.456
0.00015547,-2,8.47712,2.9106650352,2.5937869549,2.911,2.939,3.9565,2.741,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.577,-2.479,-2.47,-2.451,-2.467,-2.491,-2.528,-2.547,-2.548
0.00015547,-2,8.47712,2.9109184742,2.5937914848,2.911,2.939,3.9437,2.689,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.579,-2.474,-2.506,-2.499,-2.522,-2.557,-2.612,-2.639,-2.644
0.00015547,-2,8.47712,2.9111046791,2.5937948227,2.911,2.939,3.9308,2.638,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.577,-2.46,-2.53,-2.538,-2.571,-2.617,-2.694,-2.729,-2.737
0.00015547,-2,8.47712,2.9112417698,2.5937974453,2.911,2.938,3.918,2.589,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.574,-2.441,-2.539,-2.565,-2.611,-2.671,-2.77,-2.817,-2.828
0.00015547,-2,8.47712,2.9113438129,2.5937991142,2.912,2.936,3.9054,2.54,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.569,-2.416,-2.535,-2.583,-2.643,-2.72,-2.842,-2.902,-2.917
0.00015547,-2,8.47712,2.9114155769,2.5938005447,2.912,2.933,3.894,2.497,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.562,-2.389,-2.52,-2.59,-2.667,-2.761,-2.904,-2.979,-2.996
0.00015547,-2,8.47712,2.9114727974,2.5938014984,2.912,2.929,3.8825,2.455,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.554,-2.358,-2.49,-2.588,-2.684,-2.797,-2.963,-3.055,-3.074
0.00015547,-2,8.47712,2.9115228653,2.5938024521,2.912,2.925,3.8699,2.409,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001636,-2.542,-2.32,-2.443,-2.578,-2.698,-2.834,-3.026,-3.138,-3.158
0.00015547,-2,8.47712,2.9115614891,2.5938031673,2.912,2.919,3.8578,2.366,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.529,-2.279,-2.387,-2.561,-2.706,-2.864,-3.081,-3.215,-3.237
0.00015547,-2,8.47712,2.911591053,2.5938036442,2.912,2.914,3.8467,2.327,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.515,-2.239,-2.329,-2.538,-2.707,-2.886,-3.128,-3.285,-3.308
0.00015547,-2,8.47712,2.9116141796,2.593804121,2.912,2.908,3.8364,2.292,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.501,-2.2,-2.273,-2.514,-2.704,-2.904,-3.17,-3.347,-3.372
0.00015547,-2,8.47712,2.9116199017,2.593804121,2.912,2.907,3.8338,2.282,6,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.497,-2.19,-2.258,-2.507,-2.703,-2.908,-3.18,-3.363,-3.389
0.00015547,-2,8.47712,2.9116461277,2.5938045979,2.912,2.898,3.8193,2.233,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.476,-2.13,-2.175,-2.466,-2.693,-2.927,-3.233,-3.449,-3.476
0.00015547,-2,8.47712,2.9116704464,2.5938050747,2.912,2.889,3.8045,2.183,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001636,-2.453,-2.064,-2.081,-2.419,-2.679,-2.941,-3.284,-3.534,-3.565
0.00015547,-2,8.47712,2.9116911888,2.5938053131,2.912,2.882,3.7913,2.138,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.434,-2.002,-1.991,-2.374,-2.663,-2.951,-3.327,-3.609,-3.645
0.00015547,-2,8.47712,2.9117093086,2.5938057899,2.912,2.875,3.7804,2.101,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.418,-1.946,-1.917,-2.335,-2.647,-2.956,-3.361,-3.669,-3.709
0.00015547,-2,8.47712,2.9117257595,2.5938060284,2.912,2.869,3.7709,2.068,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.403,-1.883,-1.848,-2.3,-2.634,-2.962,-3.392,-3.726,-3.768
0.00015547,-2,8.47712,2.9117412567,2.5938062668,2.912,2.865,3.7627,2.04,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.392,-1.832,-1.79,-2.27,-2.621,-2.964,-3.417,-3.771,-3.817
0.00015547,-2,8.47712,2.9117553234,2.5938065052,2.912,2.861,3.7558,2.017,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.382,-1.787,-1.74,-2.245,-2.61,-2.966,-3.436,-3.808,-3.857
0.00015547,-2,8.47712,2.9117686749,2.5938067436,2.912,2.858,3.75,1.997,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.374,-1.747,-1.698,-2.223,-2.6,-2.967,-3.453,-3.838,-3.89
0.00015547,-2,8.47712,2.911781311,2.593806982,2.912,2.855,3.7446,1.978,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.367,-1.707,-1.659,-2.203,-2.591,-2.968,-3.468,-3.866,-3.921
0.00015547,-2,8.47712,2.9117937088,2.5938072205,2.912,2.855,3.7401,1.96,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.366,-1.678,-1.631,-2.191,-2.589,-2.974,-3.486,-3.895,-3.952
0.00015547,-2,8.47712,2.9118061066,2.5938074589,2.912,2.856,3.736,1.942,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001636,-2.371,-1.649,-1.61,-2.186,-2.593,-2.985,-3.508,-3.926,-3.986
0.00015547,-2,8.47712,2.9118213654,2.5938076973,2.912,2.859,3.7315,1.921,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.378,-1.621,-1.59,-2.183,-2.599,-2.999,-3.534,-3.963,-4.025
0.00015547,-2,8.47712,2.9118432999,2.5938081741,2.912,2.867,3.7267,1.894,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.397,-1.596,-1.577,-2.19,-2.616,-3.026,-3.574,-4.014,-4.078
0.00015547,-2,8.47712,2.9118855,2.5938088894,2.912,2.894,3.7207,1.843,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.466,-1.607,-1.606,-2.244,-2.683,-3.103,-3.668,-4.121,-4.189
0.00015547,-2,8.47712,2.9119334221,2.5938098431,2.912,2.916,3.7184,1.812,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001636,-2.52,-1.634,-1.643,-2.292,-2.737,-3.161,-3.732,-4.191,-4.261
0.00015547,-2,8.47712,2.9121601582,2.5938138962,2.912,2.924,3.718,1.802,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.539,-1.647,-1.659,-2.31,-2.755,-3.181,-3.753,-4.212,-4.282
0.00015547,-2,8.47712,2.9124052525,2.5938181877,2.913,2.917,3.7151,1.798,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.075E-05,7.195E-05,-1,0.0001637,-2.521,-1.6,-1.619,-2.284,-2.736,-3.167,-3.747,-4.213,-4.284
0.00015547,-2,8.47712,2.9125576019,2.5938208103,2.913,2.93,3.7105,1.766,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.074E-05,7.195E-05,-1,0.0001637,-2.556,-1.583,-1.62,-2.305,-2.767,-3.207,-3.8,-4.276,-4.351
0.00015547,-2,8.47712,2.9126563072,2.5938227177,2.913,2.956,3.7073,1.728,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.074E-05,7.195E-05,-1,0.0001637,-2.619,-1.605,-1.657,-2.359,-2.829,-3.274,-3.877,-4.36,-4.437
0.00015547,-2,8.47712,2.9127144814,2.5938236713,2.913,2.974,3.7057,1.703,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.074E-05,7.195E-05,-1,0.0001637,-2.664,-1.627,-1.689,-2.399,-2.872,-3.321,-3.929,-4.416,-4.494
0.00015547,-2,8.47712,2.9128296375,2.5938258171,2.913,3.004,3.7034,1.664,7,0,0.334,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2516,1.775E-05,2.074E-05,7.195E-05,-1,0.0001637,-2.739,-1.671,-1.746,-2.467,-2.946,-3.4,-4.013,-4.507,-4.585
0.00015547,-2,8.47712,2.9130718708,2.5938301086,2.913,3.041,3.701,1.617,7,0,0.333,0,0,0,0,0,-1,-1E-30,0,0.7482,0.2517,1.771E-05,2.079E-05,7.195E-05,-1,0.0001637,-2.833,-1.73,-1.82,-2.553,-3.038,-3.496,-4.117,-4.616,-4.696
0.00015547,-2,8.47712,2.913433075,2.5938365459,2.914,3.085,3.6982,1.562,7,0,0.326,0,0,0,0,0,-1,-1E-30,0,0.748,0.2518,1.748E-05,2.107E-05,7.194E-05,-1,0.0001636,-2.944,-1.798,-1.906,-2.655,-3.146,-3.61,-4.239,-4.746,-4.827
0.00015547,-2,8.47712,2.9138660431,2.5938444138,2.914,3.133,3.6955,1.504,7,0,0.316,0,0,0,0,0,-1,-1E-30,0,0.7476,0.2522,1.704E-05,2.161E-05,7.191E-05,-1,0.0001637,-3.062,-1.872,-2,-2.764,-3.262,-3.731,-4.369,-4.882,-4.965
0.00015547,-2,8.47712,2.9143352509,2.5938527584,2.915,3.184,3.6925,1.441,7,0,0.305,0,0,0,0,0,-1,-1E-30,0,0.7472,0.2527,1.651E-05,2.226E-05,7.184E-05,-1,0.0001637,-3.19,-1.951,-2.1,-2.881,-3.387,-3.862,-4.509,-5.029,-5.114
0.00015547,-2,8.47712,2.914731741,2.593859911,2.915,3.23,3.69,1.385,7,0,0.297,0,0,0,0,0,-1,-1E-30,0,0.7467,0.2531,1.605E-05,2.281E-05,7.174E-05,-1,0.0001636,-3.304,-2.023,-2.191,-2.986,-3.499,-3.979,-4.634,-5.161,-5.246
0.00015547,-2,8.47712,2.9150562286,2.593865633,2.915,3.27,3.6878,1.336,7,0,0.291,0,0,0,0,0,-1,-1E-30,0,0.7463,0.2536,1.571E-05,2.325E-05,7.163E-05,-1,0.0001636,-3.405,-2.082,-2.269,-3.078,-3.597,-4.082,-4.744,-5.276,-5.363
0.00015547,-2,8.47712,2.9153804779,2.5938713551,2.916,3.314,3.6854,1.282,7,0,0.287,0,0,0,0,0,-1,-1E-30,0,0.7459,0.254,1.544E-05,2.366E-05,7.147E-05,-1,0.0001636,-3.515,-2.141,-2.352,-3.178,-3.704,-4.194,-4.864,-5.403,-5.49
0.00015547,-2,8.47712,2.9156775475,2.5938766003,2.916,3.358,3.683,1.228,7,0,0.284,0,0,0,0,0,-1,-1E-30,0,0.7455,0.2543,1.524E-05,2.406E-05,7.125E-05,-1,0.0001637,-3.626,-2.171,-2.425,-3.279,-3.814,-4.31,-4.987,-5.532,-5.619
0.00015547,-2,8.47712,2.9159476757,2.5938816071,2.916,3.403,3.6805,1.174,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7452,0.2546,1.508E-05,2.451E-05,7.095E-05,-1,0.0001637,-3.737,-2.195,-2.496,-3.38,-3.925,-4.426,-5.111,-5.662,-5.749
0.00015547,-2,8.47712,2.9161720276,2.5938854218,2.916,3.443,3.6783,1.125,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.745,0.2548,1.497E-05,2.494E-05,7.062E-05,-1,0.0001637,-3.838,-2.208,-2.556,-3.469,-4.024,-4.531,-5.223,-5.779,-5.866
0.00015547,-2,8.47712,2.9163858891,2.5938894749,2.917,3.484,3.6759,1.074,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7448,0.2551,1.487E-05,2.538E-05,7.025E-05,-1,0.0001637,-3.941,-2.211,-2.613,-3.559,-4.125,-4.639,-5.339,-5.9,-5.986
0.00015547,-2,8.47712,2.9165885448,2.5938930511,2.917,3.526,3.6735,1.022,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7446,0.2552,1.479E-05,2.58E-05,6.989E-05,-1,0.0001646,-4.046,-2.206,-2.666,-3.648,-4.227,-4.748,-5.456,-6.023,-6.109
0.00015547,-2,8.47712,2.9167759418,2.593896389,2.917,3.568,3.671,0.971,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7444,0.2555,1.473E-05,2.616E-05,6.958E-05,-1,0.0001717,-4.15,-2.189,-2.714,-3.736,-4.329,-4.857,-5.573,-6.146,-6.232
0.00015547,-2,8.47712,2.9169507027,2.5938994884,2.917,3.61,3.6686,0.919,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7441,0.2557,1.467E-05,2.646E-05,6.931E-05,-1,0.0001791,-4.255,-2.16,-2.755,-3.822,-4.43,-4.967,-5.691,-6.269,-6.354
0.00015547,-2,8.47712,2.9171130657,2.5939023495,2.917,3.652,3.666,0.867,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7439,0.256,1.462E-05,2.672E-05,6.909E-05,-1,0.0001637,-4.36,-2.114,-2.787,-3.904,-4.53,-5.076,-5.81,-6.394,-6.479
0.00015547,-2,8.47712,2.9172646999,2.5939049721,2.918,3.694,3.6635,0.814,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7435,0.2563,1.458E-05,2.695E-05,6.888E-05,-1,0.0001636,-4.466,-2.059,-2.815,-3.985,-4.63,-5.187,-5.93,-6.52,-6.604
0.00015547,-2,8.47712,2.9174070358,2.5939075947,2.918,3.737,3.6608,0.761,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7431,0.2567,1.454E-05,2.717E-05,6.869E-05,-1,0.0001636,-4.572,-1.988,-2.833,-4.063,-4.73,-5.298,-6.052,-6.647,-6.731
0.00015547,-2,8.47712,2.917539835,2.5939099789,2.918,3.779,3.6582,0.708,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7425,0.2573,1.45E-05,2.737E-05,6.852E-05,-1,0.0001637,-4.679,-1.904,-2.846,-4.137,-4.827,-5.407,-6.173,-6.775,-6.857
0.00015547,-2,8.47712,2.9176654816,2.5939121246,2.918,3.822,3.6554,0.655,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7417,0.2581,1.446E-05,2.757E-05,6.834E-05,-1,0.0001638,-4.785,-1.883,-2.883,-4.215,-4.923,-5.513,-6.291,-6.9,-6.984
0.00015547,-2,8.47712,2.917784214,2.5939142704,2.918,3.865,3.6527,0.601,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7405,0.2593,1.442E-05,2.779E-05,6.815E-05,-1,0.0001637,-4.892,-1.863,-2.92,-4.292,-5.017,-5.619,-6.408,-7.026,-7.11
0.00015547,-2,8.47712,2.9178991318,2.5939164162,2.918,3.908,3.6498,0.547,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7385,0.2613,1.438E-05,2.805E-05,6.793E-05,-1,0.0001637,-4.999,-1.838,-2.954,-4.368,-5.112,-5.726,-6.528,-7.153,-7.238
0.00015547,-2,8.47712,2.9180276394,2.5939185619,2.918,3.958,3.6465,0.483,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7351,0.2647,1.431E-05,2.843E-05,6.76E-05,-1,0.0001637,-5.126,-1.805,-2.99,-4.454,-5.221,-5.849,-6.667,-7.302,-7.389
0.00015547,-2,8.47712,2.9181418419,2.5939207077,2.918,4.006,3.6433,0.423,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7308,0.269,1.423E-05,2.888E-05,6.72E-05,-1,0.0001637,-5.244,-1.766,-3.014,-4.529,-5.321,-5.964,-6.798,-7.442,-7.53
0.00015547,-2,8.47712,2.9182417393,2.5939223766,2.918,4.049,3.6405,0.369,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.7257,0.2741,1.413E-05,2.942E-05,6.673E-05,-1,0.0001636,-5.352,-1.734,-3.039,-4.598,-5.412,-6.069,-6.916,-7.568,-7.657
0.00015547,-2,8.47712,2.9183416367,2.593924284,2.919,4.093,3.6376,0.313,7,0,0.281,0,0,0,0,0,-1,-1E-30,0,0.72,0.2798,1.403E-05,3.002E-05,6.62E-05,-1,0.0001636,-5.462,-1.698,-3.06,-4.665,-5.503,-6.174,-7.037,-7.697,-7.788
0.00015547,-2,8.47712,2.9184496403,2.5939261913,2.919,4.141,3.6343,0.251,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7148,0.285,1.393E-05,3.055E-05,6.573E-05,-1,0.0001637,-5.583,-1.651,-3.077,-4.735,-5.601,-6.29,-7.171,-7.841,-7.934
0.00015547,-2,8.47712,2.9185402393,2.5939278603,2.919,4.179,3.6315,0.202,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7122,0.2877,1.389E-05,3.083E-05,6.548E-05,-1,0.0001637,-5.678,-1.606,-3.085,-4.787,-5.677,-6.38,-7.276,-7.954,-8.049
0.00015547,-2,8.47712,2.9186992645,2.5939307213,2.919,4.203,3.6297,0.17,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.71,0.2899,1.385E-05,3.105E-05,6.529E-05,-1,0.0001637,-5.739,-1.574,-3.086,-4.817,-5.723,-6.436,-7.343,-8.027,-8.122
0.00015547,-2,8.47712,2.9187340736,2.5939311981,2.919,4.182,3.6314,0.199,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7097,0.2901,1.384E-05,3.107E-05,6.527E-05,-1,0.0001636,-5.685,-1.605,-3.087,-4.791,-5.683,-6.387,-7.284,-7.963,-8.057
0.00015547,-2,8.47712,2.918746233,2.5939314365,2.919,4.145,3.6342,0.248,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7097,0.2901,1.384E-05,3.107E-05,6.527E-05,-1,0.0001636,-5.592,-1.654,-3.082,-4.742,-5.609,-6.299,-7.18,-7.85,-7.943
0.00015547,-2,8.47712,2.9187521935,2.593931675,2.919,4.106,3.637,0.297,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7097,0.2901,1.384E-05,3.107E-05,6.527E-05,-1,0.0001636,-5.495,-1.697,-3.072,-4.689,-5.533,-6.208,-7.074,-7.735,-7.826
0.00015547,-2,8.47712,2.9187562466,2.593931675,2.919,4.067,3.6399,0.348,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7097,0.2901,1.384E-05,3.107E-05,6.527E-05,-1,0.0001636,-5.398,-1.74,-3.061,-4.633,-5.454,-6.115,-6.966,-7.619,-7.708
0.00015547,-2,8.47712,2.9187598228,2.593931675,2.919,4.028,3.6426,0.398,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7097,0.2901,1.384E-05,3.107E-05,6.527E-05,-1,0.0001637,-5.3,-1.774,-3.041,-4.572,-5.372,-6.02,-6.857,-7.502,-7.591
0.00015547,-2,8.47712,2.9187629223,2.593931675,2.919,3.993,3.6451,0.443,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7097,0.2901,1.384E-05,3.107E-05,6.527E-05,-1,0.0001636,-5.212,-1.808,-3.027,-4.518,-5.299,-5.935,-6.76,-7.398,-7.486
0.00015547,-2,8.47712,2.9187715054,2.5939319134,2.919,3.968,3.6468,0.475,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7097,0.2901,1.384E-05,3.107E-05,6.527E-05,-1,0.0001636,-5.15,-1.83,-3.015,-4.479,-5.246,-5.874,-6.691,-7.324,-7.411
0.00015547,-2,8.47712,2.9187755585,2.5939319134,2.919,3.985,3.6456,0.452,7,0,0.282,0,0,0,0,0,-1,-1E-30,0,0.7097,0.2901,1.384E-05,3.107E-05,6.527E-05,-1,0.0001636,-5.193,-1.815,-3.023,-4.506,-5.283,-5.916,-6.739,-7.376,-7.463
